ratio,cdf
0.009174311926605505,0.012345679012345678
0.0392156862745098,0.024691358024691357
0.046511627906976744,0.037037037037037035
0.047058823529411764,0.04938271604938271
0.05,0.06172839506172839
0.05128205128205128,0.07407407407407407
0.05263157894736842,0.08641975308641975
0.05405405405405406,0.09876543209876543
0.05405405405405406,0.1111111111111111
0.05714285714285714,0.12345679012345678
0.06060606060606061,0.13580246913580246
0.0625,0.14814814814814814
0.07407407407407407,0.16049382716049382
0.07692307692307693,0.1728395061728395
0.07692307692307693,0.18518518518518517
0.08108108108108109,0.19753086419753085
0.08333333333333333,0.20987654320987653
0.08333333333333333,0.2222222222222222
0.08571428571428572,0.2345679012345679
0.08823529411764706,0.24691358024691357
0.09523809523809523,0.25925925925925924
0.11428571428571428,0.2716049382716049
0.11764705882352941,0.2839506172839506
0.12195121951219512,0.2962962962962963
0.1301775147928994,0.30864197530864196
0.1388888888888889,0.32098765432098764
0.14285714285714285,0.3333333333333333
0.14705882352941177,0.345679012345679
0.15,0.35802469135802467
0.15625,0.37037037037037035
0.16,0.38271604938271603
0.17073170731707316,0.3950617283950617
0.17142857142857143,0.4074074074074074
0.17391304347826086,0.41975308641975306
0.175,0.43209876543209874
0.18181818181818182,0.4444444444444444
0.19230769230769232,0.4567901234567901
0.1951219512195122,0.4691358024691358
0.20634920634920634,0.48148148148148145
0.20689655172413793,0.49382716049382713
0.2173913043478261,0.5061728395061729
0.22857142857142856,0.5185185185185186
0.22916666666666666,0.5308641975308643
0.23684210526315788,0.5432098765432101
0.23809523809523808,0.5555555555555558
0.24137931034482757,0.5679012345679015
0.24390243902439024,0.5802469135802473
0.24390243902439024,0.592592592592593
0.25,0.6049382716049387
0.25,0.6172839506172845
0.2564102564102564,0.6296296296296302
0.25925925925925924,0.6419753086419759
0.2631578947368421,0.6543209876543217
0.2631578947368421,0.6666666666666674
0.2647058823529412,0.6790123456790131
0.2647058823529412,0.6913580246913589
0.2727272727272727,0.7037037037037046
0.2727272727272727,0.7160493827160503
0.27906976744186046,0.7283950617283961
0.2857142857142857,0.7407407407407418
0.2857142857142857,0.7530864197530875
0.2857142857142857,0.7654320987654333
0.2962962962962963,0.777777777777779
0.30303030303030304,0.7901234567901247
0.30952380952380953,0.8024691358024705
0.32432432432432434,0.8148148148148162
0.3333333333333333,0.827160493827162
0.3333333333333333,0.8395061728395077
0.33333333333333337,0.8518518518518534
0.33333333333333337,0.8641975308641991
0.3421052631578947,0.8765432098765449
0.34615384615384615,0.8888888888888906
0.358974358974359,0.9012345679012363
0.358974358974359,0.9135802469135821
0.38461538461538464,0.9259259259259278
0.4,0.9382716049382736
0.4857142857142857,0.9506172839506193
0.49038461538461536,0.962962962962965
0.5555555555555556,0.9753086419753108
0.7313432835820896,0.9876543209876565
0.7837837837837838,1.0000000000000022
