thput,thput_divide_10,cdf
0.92,0.092,0.0015384615384615385
1.984,0.1984,0.01076923076923077
3.824,0.38239999999999996,0.021538461538461538
5.984,0.5984,0.03076923076923076
7.744,0.7744,0.041538461538461524
9.261,0.9260999999999999,0.05076923076923075
9.727,0.9727,0.06153846153846151
9.868,0.9868,0.07076923076923076
10.202285714285713,1.0202285714285713,0.08000000000000003
10.943,1.0943,0.09076923076923084
11.101,1.1101,0.1000000000000001
11.245714285714286,1.1245714285714286,0.11076923076923091
11.655,1.1655,0.12000000000000018
11.916,1.1916,0.13076923076923097
12.041142857142857,1.2041142857142857,0.14000000000000024
12.544,1.2544,0.15076923076923104
12.64,1.264,0.1600000000000003
13.12,1.3119999999999998,0.17076923076923112
14.288,1.4288,0.18000000000000038
14.624,1.4624000000000001,0.1907692307692312
15.184,1.5184,0.20000000000000046
15.728,1.5728,0.21076923076923126
16.16,1.616,0.22000000000000053
16.704,1.6704,0.23076923076923134
17.496,1.7495999999999998,0.2400000000000006
17.896,1.7896,0.2507692307692314
18.0,1.8,0.2600000000000007
18.184,1.8184,0.2707692307692315
18.336,1.8336,0.28000000000000075
18.896,1.8896000000000002,0.29076923076923156
19.256,1.9256,0.3000000000000008
19.376,1.9376000000000002,0.31076923076923163
19.456,1.9456,0.3200000000000009
19.584,1.9584,0.3307692307692317
19.68,1.968,0.34000000000000097
19.864,1.9864000000000002,0.3507692307692318
20.016,2.0016,0.36000000000000104
20.192,2.0192,0.37076923076923185
20.768,2.0768,0.3800000000000011
21.096,2.1096,0.3907692307692319
21.264,2.1264,0.4000000000000012
21.656,2.1656,0.410769230769232
21.984,2.1984000000000004,0.42000000000000126
22.744,2.2744,0.43076923076923207
23.072,2.3072,0.44000000000000133
23.4,2.34,0.45076923076923214
23.68,2.368,0.4600000000000014
24.128,2.4128,0.4707692307692322
24.624,2.4623999999999997,0.4800000000000015
25.056,2.5056000000000003,0.4907692307692323
25.44,2.544,0.5000000000000016
25.72,2.572,0.510769230769232
26.016,2.6016,0.5200000000000009
26.584,2.6584,0.5307692307692313
26.728,2.6728,0.5415384615384617
27.184,2.7184,0.5507692307692307
27.376,2.7376,0.5615384615384611
27.824,2.7824,0.57076923076923
28.088,2.8088,0.5815384615384604
28.2,2.82,0.5907692307692294
28.424,2.8424,0.6015384615384598
28.568,2.8568000000000002,0.6107692307692287
28.832,2.8832,0.6215384615384592
28.928,2.8928000000000003,0.6307692307692281
29.072,2.9072,0.6415384615384585
29.544,2.9544,0.6507692307692274
30.504,3.0504000000000002,0.6615384615384579
31.12,3.112,0.6707692307692268
31.624,3.1624,0.6815384615384572
31.96,3.196,0.6907692307692261
32.144,3.2144,0.7015384615384566
32.424,3.2424,0.7107692307692255
32.84,3.2840000000000003,0.7215384615384559
33.424,3.3424,0.7307692307692248
33.608,3.3608,0.7415384615384553
33.728,3.3728000000000002,0.7507692307692242
34.12,3.412,0.7615384615384546
34.328,3.4328000000000003,0.7707692307692235
34.976,3.4976,0.781538461538454
35.424,3.5423999999999998,0.7907692307692229
35.944,3.5944000000000003,0.8015384615384533
36.288,3.6287999999999996,0.8107692307692222
36.848,3.6848,0.8215384615384527
37.088,3.7088,0.8307692307692216
37.464,3.7464,0.841538461538452
37.696,3.7695999999999996,0.850769230769221
38.144,3.8144,0.8615384615384514
38.392,3.8392000000000004,0.8707692307692203
38.8,3.88,0.8815384615384507
39.032,3.9031999999999996,0.8907692307692197
39.352,3.9351999999999996,0.9015384615384501
39.728,3.9728000000000003,0.910769230769219
40.032,4.0032,0.9215384615384494
41.256,4.1256,0.9307692307692184
41.504,4.150399999999999,0.9415384615384488
42.024,4.2024,0.9507692307692177
42.632,4.263199999999999,0.9615384615384481
43.24,4.324,0.9707692307692171
44.608,4.4608,0.9815384615384475
45.984,4.5984,0.9907692307692164
